slug,volume,most_expensive_nft_id,volume_eth,max_price,mean_price,median_price,bucket
nomalcollection,2,59755218,0.0012,0.0006,0.0006,0.000599746811283408,2021-10-05 00:00:00+00:00
womenoffuture,1,59755927,0.02,0.02,0.02,0.019980433599225328,2021-10-03 00:00:00+00:00
3rdrawing,8,59757212,0.00033000000000000005,5e-05,4.1250000000000007e-05,5.0024193428038175e-05,2021-10-05 00:00:00+00:00
thepppandas,43,59759994,4.5319,0.25,0.10539302325581396,0.09508336134242105,2021-10-03 00:00:00+00:00
abstract-gold-mine,1,59760246,0.000602,0.000602,0.000602,0.0006021506037096016,2021-10-05 00:00:00+00:00
rogue-west-crypto-trading-card-game,11,59760927,0.3930000000000001,0.06,0.03572727272727274,0.02998668980313593,2021-10-06 00:00:00+00:00
marvel-knightz,1,59763940,0.005,0.005,0.005,0.004996576673519172,2021-10-07 00:00:00+00:00
sockz0,14,59766852,1.4564,0.1335,0.10402857142857143,0.10403777191026203,2021-10-01 00:00:00+00:00
crypto-snails-club,2,59769083,0.002,0.001,0.001,0.001000752759828905,2021-10-02 00:00:00+00:00
nue-geo,1,59770749,0.018,0.018,0.018,0.01800687158882792,2021-10-04 00:00:00+00:00
yokai-buddy,1,59771969,0.004,0.004,0.004,0.004001834730761728,2021-10-06 00:00:00+00:00
animation-7746animation-7746,2,59772112,0.003,0.002,0.0015,0.0019992112090970265,2021-10-06 00:00:00+00:00
snowbuddies,7,59772339,0.001104000001,0.0006,0.00015771428585714285,1.0005055807244454e-06,2021-10-03 00:00:00+00:00
thepppandas,82,59773227,12.127000000000008,3.0,0.14789024390243913,0.09995839119153871,2021-10-01 00:00:00+00:00
thepppandas,85,59774042,7.4659900000000015,0.15,0.08783517647058825,0.08500873001836201,2021-10-02 00:00:00+00:00
botsonpoly,11,59774193,3.9000000000000006e-05,1e-05,3.545454545454546e-06,1.998717417567164e-06,2021-10-05 00:00:00+00:00
thepppandas,30,59774506,2.6715000000000004,0.12,0.08905000000000002,0.08901046727500159,2021-10-04 00:00:00+00:00
thepppandas,40,59774982,3.443700000000001,0.23,0.08609250000000003,0.08005820537516704,2021-10-05 00:00:00+00:00
luckybeam,1,59775507,0.019,0.019,0.019,0.0190059760370994,2021-10-03 00:00:00+00:00
three-big-black-marijuana,1,59775508,4e-05,4e-05,4e-05,3.9985091906096216e-05,2021-10-04 00:00:00+00:00
three-big-black-marijuana,1,59775508,6.9e-06,6.9e-06,6.9e-06,6.90679767521141e-06,2021-10-01 00:00:00+00:00
yokai-buddy,1,59775731,0.004,0.004,0.004,0.004001834730761728,2021-10-05 00:00:00+00:00
thepppandas,14,59777797,0.5575000000000001,0.069,0.03982142857142858,0.04600516867367068,2021-10-07 00:00:00+00:00
maticpunkscollection,1,59778956,0.0015,0.0015,0.0015,0.0014989316354572049,2021-10-01 00:00:00+00:00
cryptodemonzv2,3,59781662,0.42910000000000004,0.1666,0.14303333333333335,0.13738045452648412,2021-10-07 00:00:00+00:00
santaslife,1,59784423,1.12e-06,1.12e-06,1.12e-06,1.1190784009663801e-06,2021-10-07 00:00:00+00:00
thecryptocubes,1,59785604,0.0017,0.0017,0.0017,0.0017002114969833385,2021-10-05 00:00:00+00:00
121212,3,59787151,0.015,0.005,0.005,0.004996576673519172,2021-10-01 00:00:00+00:00
bankseyartbloks,1,59787559,0.0004,0.0004,0.0004,0.0003996173441572096,2021-10-02 00:00:00+00:00
sharkarmy,1,59787696,1e-05,1e-05,1e-05,9.999211304116378e-06,2021-10-01 00:00:00+00:00
cats-room,1,59788078,0.0029,0.0029,0.0029,0.0029001220761024266,2021-10-07 00:00:00+00:00
ai-pictures-hong-kong-series,1,59790268,1.204e-05,1.204e-05,1.204e-05,1.204327342758072e-05,2021-10-07 00:00:00+00:00
batikdragon,1,59790730,0.0009,0.0009,0.0009,0.0009001016670165128,2021-10-04 00:00:00+00:00
bakerlion,3,59793338,0.0,0.0,0.0,0.0,2021-10-03 00:00:00+00:00
nft-collect-momimoji-series,4,59793728,3.1e-07,1e-07,7.75e-08,9.990901920816358e-08,2021-10-01 00:00:00+00:00
masked-political-leaders-2021,1,59794416,1e-05,1e-05,1e-05,9.999211304116378e-06,2021-10-04 00:00:00+00:00
fractal-multiverse,5,59795623,0.01,0.002,0.002,0.0019992112090970265,2021-10-01 00:00:00+00:00
monsterpunkclub,51,59798206,0.08521400000000001,0.007,0.0016708627450980394,0.001000752759828905,2021-10-06 00:00:00+00:00
shadowy-super-coder-nft,2,59798844,0.08,0.05,0.04,0.050036552115057094,2021-10-03 00:00:00+00:00
samurai-bros,3,59799305,0.7,0.3,0.2333333333333333,0.3002917127329668,2021-10-01 00:00:00+00:00
cryptodemonzv2,4,59799440,1.27,0.5,0.3175,0.3502875642595323,2021-10-03 00:00:00+00:00
thecrypticbull,5,59799739,0.00201,0.0005,0.000402,0.0004999497154656123,2021-10-01 00:00:00+00:00
food-today,3,59800758,0.015,0.005,0.005,0.004996576673519172,2021-10-05 00:00:00+00:00
food-today,2,59800758,0.01,0.005,0.005,0.004996576673519172,2021-10-06 00:00:00+00:00
lol-aram-of-nguoi-co5ng-sa3n,2,59801893,2e-16,1e-16,1e-16,1.0003487683701592e-16,2021-10-05 00:00:00+00:00
crazyskullznft,18,59803577,0.9720000000000001,0.11,0.054000000000000006,0.050036552115057094,2021-10-06 00:00:00+00:00
nft-collect-momimoji-series,4,59803970,0.000221,0.0002,5.525e-05,7.992520330362267e-06,2021-10-07 00:00:00+00:00
cryptofanartgallery,4,59804867,0.00014,3.5e-05,3.5e-05,3.497056255130361e-05,2021-10-05 00:00:00+00:00
cryptofanartgallery,1,59807325,3.5e-05,3.5e-05,3.5e-05,3.497056255130361e-05,2021-10-04 00:00:00+00:00
kidcats,1,59807972,0.02,0.02,0.02,0.019980433599225328,2021-10-05 00:00:00+00:00
nft-collect-momimoji-series,6,59808552,0.000643,0.0005,0.00010716666666666666,2.9979283295326236e-05,2021-10-03 00:00:00+00:00
snoop-doggy-dog,1,59810087,0.02,0.02,0.02,0.019980433599225328,2021-10-02 00:00:00+00:00
neo-dark-templar-metaverse,1,59811936,0.1,0.1,0.1,0.09995839119153871,2021-10-03 00:00:00+00:00
infinity-headset-genesis-v1,2,59813180,0.4,0.2,0.2,0.2000873943088987,2021-10-05 00:00:00+00:00
fancy-frenchnft,1,59815679,0.01,0.01,0.01,0.010001681651251936,2021-10-01 00:00:00+00:00
galaxer,10,59817647,0.3770000000000001,0.2,0.03770000000000001,0.019980433599225328,2021-10-04 00:00:00+00:00
mrdonut,1,59820263,0.009,0.009,0.009,0.008995758681494385,2021-10-04 00:00:00+00:00
wickedapecreative,2,59820924,0.007,0.004,0.0035,0.004001834730761728,2021-10-01 00:00:00+00:00
colorsandarts,2,59822456,0.011,0.006,0.0055,0.00600596459124994,2021-10-01 00:00:00+00:00
animal-eth,1,59824515,0.00042,0.00042,0.00042,0.0004201061705247979,2021-10-02 00:00:00+00:00
punksjpn,11,59825176,0.13,0.02,0.011818181818181818,0.010001681651251936,2021-10-01 00:00:00+00:00
punk-monster-tic,3,59826420,0.00204,0.0007,0.00068,0.0006995992256493025,2021-10-04 00:00:00+00:00
andy-borphol,6,59826865,0.4588000000000001,0.1,0.07646666666666668,0.0700181078836171,2021-10-05 00:00:00+00:00
mycryptocollection,11,59827496,0.038721,0.0077,0.003520090909090909,0.0030004216915727588,2021-10-01 00:00:00+00:00
mycryptocollection,65,59827496,0.0328003122,0.0012,0.0005046201876923077,0.000599746811283408,2021-10-03 00:00:00+00:00
mycryptocollection,26,59827496,0.0190119,0.003,0.0007312269230769231,0.000599746811283408,2021-10-07 00:00:00+00:00
vagekins-vol1,1,59828538,0.015,0.015,0.015,0.015010551382500346,2021-10-02 00:00:00+00:00
thenftdrop,1,59829639,1e-07,1e-07,1e-07,9.990901920816358e-08,2021-10-04 00:00:00+00:00
monstersenter,1,59829662,0.1,0.1,0.1,0.09995839119153871,2021-10-01 00:00:00+00:00
bearnamedon,11,59830927,0.055,0.008,0.005,0.004996576673519172,2021-10-02 00:00:00+00:00
bakerlion,1,59831541,0.0,0.0,0.0,0.0,2021-10-02 00:00:00+00:00
themadtrooper-1,1,59832284,0.025,0.025,0.025,0.02499694329804289,2021-10-02 00:00:00+00:00
the-mice-house,8,59838166,0.279,0.044,0.034875,0.03896850272202253,2021-10-01 00:00:00+00:00
helloalien,1,59840935,0.01,0.01,0.01,0.010001681651251936,2021-10-01 00:00:00+00:00
oniku01,4,59842094,3.527,1.777,0.88175,0.8001143897618259,2021-10-06 00:00:00+00:00
dragon-ball-saga,17,59842690,0.00399,0.00085,0.00023470588235294116,0.00011000293196110606,2021-10-04 00:00:00+00:00
pixonsters,2,59843036,0.2,0.1,0.1,0.09995839119153871,2021-10-02 00:00:00+00:00
ai-pictures-hong-kong-series,6,59843473,0.0001694,6.828e-05,2.8233333333333333e-05,3.386921964867798e-05,2021-10-03 00:00:00+00:00
spiral-frequencies,47,59843727,11.275799999999997,0.43,0.23991063829787226,0.21980796394053284,2021-10-05 00:00:00+00:00
flippies-nft-polygon,192,59843809,0.009500004349999999,0.0035,4.947918932291666e-05,0.0,2021-10-07 00:00:00+00:00
the-bedroom,2,59844973,0.499,0.25,0.2495,0.24982341209247746,2021-10-02 00:00:00+00:00
cryptic-abstracts,55,59846801,0.0,0.0,0.0,0.0,2021-10-01 00:00:00+00:00
ai-pictures-hong-kong-series,3,59847109,2.9619999999999998e-05,1.128e-05,9.873333333333333e-06,1.1229073453301935e-05,2021-10-06 00:00:00+00:00
entities-1-101,1,59848756,0.11,0.11,0.11,0.11003010864730743,2021-10-01 00:00:00+00:00
origami-zoo1,30,59849732,0.05457964000000002,0.02,0.001819321333333334,0.0005961591031074542,2021-10-04 00:00:00+00:00
cryptocelebritiescollection,1,59850083,0.002,0.002,0.002,0.0019992112090970265,2021-10-02 00:00:00+00:00
c-m-p,5,59851388,0.004839052999999999,0.0025,0.0009678105999999999,0.0005866964573386519,2021-10-03 00:00:00+00:00
rockbunn,8,59854998,1.6067999999999998,1.4,0.20084999999999997,0.015010551382500346,2021-10-03 00:00:00+00:00
space-knight-club,2,59860709,0.0675,0.06,0.03375,0.06002456177152414,2021-10-02 00:00:00+00:00
lazy-lions-bungalows,19,59860712,2.1149949342747263,0.49,0.11131552285656454,0.0549681437004246,2021-10-05 00:00:00+00:00
nftblockchain,1,59862750,3e-05,3e-05,3e-05,2.9979283295326236e-05,2021-10-04 00:00:00+00:00
nftblockchain,1,59862750,3e-05,3e-05,3e-05,2.9979283295326236e-05,2021-10-03 00:00:00+00:00
nftblockchain,12,59862750,0.003020000000000001,0.0007,0.00025166666666666675,5.0024193428038175e-05,2021-10-01 00:00:00+00:00
muscle-car,1,59863190,0.0005,0.0005,0.0005,0.0004999497154656123,2021-10-02 00:00:00+00:00
sockz0,60,59863361,8.0572998,0.15,0.13428832999999998,0.1398756933177224,2021-10-04 00:00:00+00:00
gustavo-henrique,1,59863714,0.005,0.005,0.005,0.004996576673519172,2021-10-02 00:00:00+00:00
super-girlzzz,1,59864388,1e-14,1e-14,1e-14,9.991803923060259e-15,2021-10-06 00:00:00+00:00
eggcreative,5,59864424,0.023000000000000003,0.006,0.004600000000000001,0.004996576673519172,2021-10-07 00:00:00+00:00
nftblockchain,2,59866152,0.0014,0.0007,0.0007,0.0006995992256493025,2021-10-05 00:00:00+00:00
ihateit,1,59866181,0.008,0.008,0.008,0.007994494916067428,2021-10-02 00:00:00+00:00
undeadpixelmonks,1,59867026,0.0399,0.0399,0.0399,0.03991506036018266,2021-10-07 00:00:00+00:00
galaxer,11,59867036,0.474,0.11,0.04309090909090909,0.019980433599225328,2021-10-03 00:00:00+00:00
galaxer,48,59867076,2.9749999999999988,0.15,0.06197916666666664,0.06904468391575827,2021-10-01 00:00:00+00:00
sangokupunks,1,59867399,0.01,0.01,0.01,0.010001681651251936,2021-10-03 00:00:00+00:00
lazy-lions-bungalows,52,59867495,7.122399999999998,1.5,0.13696923076923073,0.07894519935013294,2021-10-01 00:00:00+00:00
my-name-is-tiki,3,59870105,0.13,0.05,0.043333333333333335,0.039994970390933776,2021-10-06 00:00:00+00:00
polygon-polly,1,59872986,0.015,0.015,0.015,0.015010551382500346,2021-10-04 00:00:00+00:00
super-girlzzz,8,59873097,3.601000000030001e-05,2e-05,4.501250000037501e-06,9.905503805595158e-07,2021-10-01 00:00:00+00:00
crypto-heroes-pixel,2,59873700,0.000156618,0.00015,7.8309e-05,0.00014998077556196615,2021-10-07 00:00:00+00:00
tiger-man,10,59874228,0.24699999999999994,0.067,0.024699999999999993,0.019980433599225328,2021-10-01 00:00:00+00:00
bitgans,1,59875449,4.0,4.0,4.0,4.002823400834141,2021-10-06 00:00:00+00:00
collage-pop-art-portraits,1,59878148,0.045,0.045,0.045,0.04500410668687188,2021-10-03 00:00:00+00:00
dear-collection,4,59879182,0.004,0.001,0.001,0.001000752759828905,2021-10-06 00:00:00+00:00
weird-kitties,12,59880226,1.4394062500000002,0.28940625,0.11995052083333335,0.050036552115057094,2021-10-01 00:00:00+00:00
crazyskullznft,33,59882861,1.6991400000000003,0.26,0.05148909090909092,0.04500410668687188,2021-10-03 00:00:00+00:00
fairytale-mundi,1,59883718,0.00067,0.00067,0.00067,0.0006694842378110715,2021-10-06 00:00:00+00:00
corcos-girl-xreupnio5q,1,59885637,0.003,0.003,0.003,0.0030004216915727588,2021-10-06 00:00:00+00:00
dear-collection,1,59886257,0.001,0.001,0.001,0.001000752759828905,2021-10-03 00:00:00+00:00
dear-collection,1,59887032,0.001,0.001,0.001,0.001000752759828905,2021-10-07 00:00:00+00:00
pixlyanimal,1,59887352,0.0004,0.0004,0.0004,0.0003996173441572096,2021-10-07 00:00:00+00:00
picassopunks-nfts,2,59888268,0.00598,0.00299,0.00299,0.002988443972222887,2021-10-05 00:00:00+00:00
shark-planet,6,59891807,0.12000000000000001,0.02,0.02,0.019980433599225328,2021-10-01 00:00:00+00:00
gameofblocks,1,59893357,0.4,0.4,0.4,0.3997160712999246,2021-10-05 00:00:00+00:00
gameofblocks,1,59893357,0.18,0.18,0.18,0.17996352785199504,2021-10-02 00:00:00+00:00
turtlesnft,1,59895321,0.025,0.025,0.025,0.02499694329804289,2021-10-02 00:00:00+00:00
gustavo-henrique,1,59896170,0.005,0.005,0.005,0.004996576673519172,2021-10-03 00:00:00+00:00
picassopunks-nfts,1,59896951,0.00298,0.00298,0.00298,0.002982473055195469,2021-10-04 00:00:00+00:00
your-world-from-above,2,59897048,0.16,0.09,0.08,0.09008502770839026,2021-10-04 00:00:00+00:00
yoshimitsuhashimoto,1,59897228,0.002,0.002,0.002,0.0019992112090970265,2021-10-03 00:00:00+00:00
picassopunks-nfts,5,59899202,0.0063,0.0035,0.00126,0.0006995992256493025,2021-10-01 00:00:00+00:00
whiskersdog,1,59899229,0.00075,0.00075,0.00075,0.0007503259106156054,2021-10-01 00:00:00+00:00
dogebits-3d,9,59899352,0.375,0.1,0.041666666666666664,0.02499694329804289,2021-10-04 00:00:00+00:00
milky-way-gecko,1,59902608,1e-08,1e-08,1e-08,9.99674156713971e-09,2021-10-06 00:00:00+00:00
milky-way-gecko,1,59902608,1e-07,1e-07,1e-07,9.990901920816358e-08,2021-10-05 00:00:00+00:00
milky-way-gecko,4,59902608,1.0299999999999997e-06,1e-06,2.574999999999999e-07,9.99674156713971e-09,2021-10-07 00:00:00+00:00
milky-way-gecko,3,59902608,4.51e-06,3.5e-06,1.5033333333333333e-06,1.0005055807244454e-06,2021-10-03 00:00:00+00:00
milky-way-gecko,1,59902608,1e-08,1e-08,1e-08,9.99674156713971e-09,2021-10-02 00:00:00+00:00
timepiece-minting-passes,318,59903817,47.193500000000014,0.35,0.14840723270440256,0.1398756933177224,2021-10-05 00:00:00+00:00
timepiece-minting-passes,80,59904810,7.891700000000002,0.1189,0.09864625000000002,0.09896378825113773,2021-10-04 00:00:00+00:00
timepiece-minting-passes,71,59907494,7.062089999999999,0.16,0.09946605633802814,0.09995839119153871,2021-10-02 00:00:00+00:00
crypoocat,1,59908306,0.005,0.005,0.005,0.004996576673519172,2021-10-05 00:00:00+00:00
bastard-apes,23,59909915,1.1021000000000003e-05,1e-05,4.791739130434784e-07,1.0002584626715384e-09,2021-10-04 00:00:00+00:00
bastard-apes,5,59909915,2.103e-06,1.05e-06,4.206e-07,1.0002584626715384e-09,2021-10-03 00:00:00+00:00
bakerlion,1,59910848,0.0,0.0,0.0,0.0,2021-10-01 00:00:00+00:00
sleepypurxel,8,59911440,0.058,0.008,0.00725,0.007994494916067428,2021-10-02 00:00:00+00:00
timepiece-minting-passes,42,59912635,3.82359,0.1,0.09103785714285714,0.09208886032406782,2021-10-07 00:00:00+00:00
timepiece-minting-passes,77,59912666,6.793099999999997,0.101,0.08822207792207788,0.09008502770839026,2021-10-01 00:00:00+00:00
absolute-ai-draws,3,59914485,0.26,0.2,0.08666666666666667,0.050036552115057094,2021-10-03 00:00:00+00:00
timepiece-minting-passes,66,59915630,8.104100000099999,0.17,0.12278939394090907,0.12912153552051064,2021-10-06 00:00:00+00:00
cryptosaurs1,4,59919203,0.00124,0.0007,0.00031,0.0003002175427285367,2021-10-02 00:00:00+00:00
timepiece-minting-passes,83,59919739,8.445089999999999,0.14,0.10174807228915661,0.09995839119153871,2021-10-03 00:00:00+00:00
pandaartsguy,1,59920365,0.01,0.01,0.01,0.010001681651251936,2021-10-01 00:00:00+00:00
polygon-solar-system,1,59920659,0.00034,0.00034,0.00034,0.0003398510371682599,2021-10-05 00:00:00+00:00
nicesmiles,1,59921929,0.0001,0.0001,0.0001,9.993370215083882e-05,2021-10-03 00:00:00+00:00
dark-portraits-x,1,59925753,0.0,0.0,0.0,0.0,2021-10-04 00:00:00+00:00
dark-portraits-x,1,59926463,0.0,0.0,0.0,0.0,2021-10-02 00:00:00+00:00
cryptoogre-polygon,10,59926915,0.076,0.01,0.0076,0.010001681651251936,2021-10-02 00:00:00+00:00
bofadeeznuts,132,59927776,18.382490000000004,1.2,0.13926128787878791,0.12480519545470557,2021-10-02 00:00:00+00:00
maths-town,1,59928075,0.2538,0.2538,0.2538,0.25385273666707625,2021-10-06 00:00:00+00:00
marvel-art-of-nft,1,59928233,0.025,0.025,0.025,0.02499694329804289,2021-10-07 00:00:00+00:00
retro-pin-up-girl-art,3,59928605,3.0000000000000004e-05,1e-05,1e-05,9.999211304116378e-06,2021-10-01 00:00:00+00:00
czpunks,5,59928683,0.25,0.05,0.05,0.050036552115057094,2021-10-01 00:00:00+00:00
pudgy24pixelgang,4,59928914,0.06,0.015,0.015,0.015010551382500346,2021-10-07 00:00:00+00:00
czpunks,14,59929710,0.7000000000000001,0.05,0.05,0.050036552115057094,2021-10-02 00:00:00+00:00
cryptodemonzv2,4,59930004,0.74,0.3,0.185,0.15993287052597238,2021-10-02 00:00:00+00:00
might-of-the-akatsuki,1,59930821,3e-05,3e-05,3e-05,2.9979283295326236e-05,2021-10-06 00:00:00+00:00
darkzodiacnfts,22,59933643,0.5854000000000001,0.08,0.026609090909090916,0.011902557606984452,2021-10-02 00:00:00+00:00
carlos-falco,1,59934291,0.1,0.1,0.1,0.09995839119153871,2021-10-04 00:00:00+00:00
googly-eyes,1,59935127,0.00048,0.00048,0.00048,0.00048034640032194696,2021-10-03 00:00:00+00:00
unknowngirl,1,59935726,0.012,0.012,0.012,0.0119981599993984,2021-10-01 00:00:00+00:00
darkzodiacnfts,147,59939631,5.9423999999999975,0.49,0.04042448979591835,0.02560412720187932,2021-10-03 00:00:00+00:00
poppincriminals,1,59940551,0.0049,0.0049,0.0049,0.004897637793808037,2021-10-04 00:00:00+00:00
the-dead-punks,15,59941534,0.6,0.04,0.04,0.039994970390933776,2021-10-04 00:00:00+00:00
u-r-b-s,1,59943006,0.1,0.1,0.1,0.09995839119153871,2021-10-02 00:00:00+00:00
bofadeeznuts,138,59943252,20.480489999999996,0.39,0.14840934782608692,0.1421317051292395,2021-10-05 00:00:00+00:00
medievalwarriors,2,59943470,0.0016,0.0011,0.0008,0.001099386732011021,2021-10-01 00:00:00+00:00
encryptas-1,306,59945804,28.760539999999985,1.2,0.09398869281045746,0.06002456177152414,2021-10-03 00:00:00+00:00
nullbody,1,59946286,0.0765,0.0765,0.0765,0.07645894437859564,2021-10-04 00:00:00+00:00
whatever-cat,1,59946345,0.007,0.007,0.007,0.007005903321643603,2021-10-02 00:00:00+00:00
auras-nft,9,59948967,0.8999999999999999,0.1,0.09999999999999999,0.09995839119153871,2021-10-02 00:00:00+00:00
dime-collection,2,59948971,7.2e-05,3.6e-05,3.6e-05,3.603557509625181e-05,2021-10-03 00:00:00+00:00
darksun-heal,1,59949426,0.08,0.08,0.08,0.08005820537516704,2021-10-04 00:00:00+00:00
deadkidgang,3,59950996,0.09,0.03,0.03,0.02998668980313593,2021-10-01 00:00:00+00:00
macchinadilusso,5,59951533,0.35000000000000003,0.07,0.07,0.0700181078836171,2021-10-04 00:00:00+00:00
games-nft-collection,1,59952317,1.11e-05,1.11e-05,1.11e-05,1.1095129796475933e-05,2021-10-07 00:00:00+00:00
commonpeople,1,59952624,0.015,0.015,0.015,0.015010551382500346,2021-10-02 00:00:00+00:00
canovacci,1,59953192,0.42,0.42,0.42,0.42020995951809165,2021-10-07 00:00:00+00:00
god-eyes-nft,2,59953387,0.01,0.01,0.005,0.010001681651251936,2021-10-04 00:00:00+00:00
dwarfs-girls,1,59953635,0.047,0.047,0.047,0.0470284980750498,2021-10-01 00:00:00+00:00
robot-official,3,59954490,1.5000000000000002e-05,5e-06,5e-06,4.995342553167873e-06,2021-10-04 00:00:00+00:00
robot-official,1,59954490,5e-06,5e-06,5e-06,4.995342553167873e-06,2021-10-02 00:00:00+00:00
robot-official,3,59954490,1.5000000000000002e-05,5e-06,5e-06,4.995342553167873e-06,2021-10-01 00:00:00+00:00
robot-official,1,59954490,6e-07,6e-07,6e-07,5.995986779125435e-07,2021-10-06 00:00:00+00:00
dancing-hot-crypto-girls,2,59956164,0.1,0.05,0.05,0.050036552115057094,2021-10-02 00:00:00+00:00
encryptas-1,84,59956497,6.925599999999999,0.7,0.08244761904761903,0.039994970390933776,2021-10-02 00:00:00+00:00
robot-official,5,59957211,0.0027063499999999997,0.001,0.0005412699999999999,0.000599746811283408,2021-10-05 00:00:00+00:00
auras-nft,1,59957266,0.1,0.1,0.1,0.09995839119153871,2021-10-01 00:00:00+00:00
we-are-humans,3,59959002,0.019000000000000003,0.007,0.006333333333333334,0.00600596459124994,2021-10-02 00:00:00+00:00
free-erailium-1,8,59960378,0.0016315499999999996,0.001,0.00020394374999999995,1.1663989459975472e-05,2021-10-06 00:00:00+00:00
free-erailium-1,23,59960378,0.0023956800000000003,0.0006,0.00010416000000000002,2.3301238235065436e-05,2021-10-07 00:00:00+00:00
free-erailium-1,11,59960378,0.003993200000000001,0.0009,0.0003630181818181819,0.0005796981712138344,2021-10-03 00:00:00+00:00
milky-way-galaxy-ethereum,1,59961514,0.005,0.005,0.005,0.004996576673519172,2021-10-01 00:00:00+00:00
macchinadilusso,7,59961783,0.49000000000000005,0.07,0.07,0.0700181078836171,2021-10-03 00:00:00+00:00
defichain-jelly-punks,2,59962025,0.01,0.005,0.005,0.004996576673519172,2021-10-03 00:00:00+00:00
artisttherapy,1,59962514,0.4,0.4,0.4,0.3997160712999246,2021-10-02 00:00:00+00:00
exoplanetaftertheburn,1,59963105,0.2,0.2,0.2,0.2000873943088987,2021-10-01 00:00:00+00:00
macchinadilusso,3,59964091,0.21000000000000002,0.07,0.07,0.0700181078836171,2021-10-05 00:00:00+00:00
analog-boy,1,59964446,0.02,0.02,0.02,0.019980433599225328,2021-10-02 00:00:00+00:00
stoned-chicks,1,59965459,0.007,0.007,0.007,0.007005903321643603,2021-10-01 00:00:00+00:00
stoned-chicks,2,59966020,0.014,0.007,0.007,0.007005903321643603,2021-10-06 00:00:00+00:00
macchinadilusso,9,59966948,0.6300000000000001,0.07,0.07,0.0700181078836171,2021-10-02 00:00:00+00:00
punkscapes,99,59967047,13.00747999999999,0.75,0.13138868686868677,0.09995839119153871,2021-10-07 00:00:00+00:00
philosophers-punks,10,59967079,0.30000000000000004,0.03,0.030000000000000006,0.02998668980313593,2021-10-07 00:00:00+00:00
darkzodiacnfts,8,59967138,0.1796,0.05,0.02245,0.019980433599225328,2021-10-01 00:00:00+00:00
darkzodiacnfts,2,59967380,0.075,0.045,0.0375,0.04500410668687188,2021-10-06 00:00:00+00:00
axon-worlds,7,59967917,1.2699999999999998,0.39,0.1814285714285714,0.15001782894228086,2021-10-02 00:00:00+00:00
pixbull,1,59968276,1e-05,1e-05,1e-05,9.999211304116378e-06,2021-10-02 00:00:00+00:00
analog-boy,1,59968796,0.02,0.02,0.02,0.019980433599225328,2021-10-03 00:00:00+00:00
macchinadilusso,2,59969154,0.14,0.07,0.07,0.0700181078836171,2021-10-06 00:00:00+00:00
darkzodiacnfts,1,59969977,0.03,0.03,0.03,0.02998668980313593,2021-10-07 00:00:00+00:00
meditatingmonk,1,59970393,0.0001,0.0001,0.0001,9.993370215083882e-05,2021-10-01 00:00:00+00:00
etherdad-collection-character,1,59970688,2.9e-09,2.9e-09,2.9e-09,2.8986896322903525e-09,2021-10-02 00:00:00+00:00
evil-girls-v2,1,59973252,0.0,0.0,0.0,0.0,2021-10-07 00:00:00+00:00
u-r-b-s,1,59973273,0.1,0.1,0.1,0.09995839119153871,2021-10-04 00:00:00+00:00
zukover,1,59974310,0.01,0.01,0.01,0.010001681651251936,2021-10-03 00:00:00+00:00
staytunedjoker,3,59974671,0.0026,0.002,0.0008666666666666666,0.0003002175427285367,2021-10-06 00:00:00+00:00
axon-worlds,3,59975760,0.5,0.2,0.16666666666666666,0.15001782894228086,2021-10-04 00:00:00+00:00
watashi-no-tsuitachi,1,59976182,0.036,0.036,0.036,0.03597246089764496,2021-10-02 00:00:00+00:00
the-dead-punks,6,59978618,0.24000000000000002,0.04,0.04,0.039994970390933776,2021-10-01 00:00:00+00:00
somethingsinmygarden,2,59978742,0.014,0.007,0.007,0.007005903321643603,2021-10-05 00:00:00+00:00
bubu-emoji,1,59978831,0.01,0.01,0.01,0.010001681651251936,2021-10-04 00:00:00+00:00
insadeapecollections,77,59978957,0.12000000000071036,0.02,0.001558441558450784,9.991803923060259e-15,2021-10-02 00:00:00+00:00
moody-seal,1,59978965,0.0069,0.0069,0.0069,0.006894700823723782,2021-10-06 00:00:00+00:00
crazyskullznft,21,59980374,1.2038000000000004,0.125,0.05732380952380954,0.050036552115057094,2021-10-05 00:00:00+00:00
meworm,6,59980878,0.004722499999999999,0.001,0.0007870833333333332,0.0007999167669660015,2021-10-05 00:00:00+00:00
pokepunkz,1,59981622,0.05,0.05,0.05,0.050036552115057094,2021-10-05 00:00:00+00:00
pokepunkz,4,59981719,0.2,0.05,0.05,0.050036552115057094,2021-10-02 00:00:00+00:00
airluchos,3,59982153,0.06,0.02,0.02,0.019980433599225328,2021-10-03 00:00:00+00:00
funky-fresh-cats,1,59982486,0.01,0.01,0.01,0.010001681651251936,2021-10-02 00:00:00+00:00
evolved-apes-nfts,1,59982494,0.05,0.05,0.05,0.050036552115057094,2021-10-06 00:00:00+00:00
girlpower-1,6,59983792,0.0037999999999999996,0.0008,0.0006333333333333333,0.000599746811283408,2021-10-04 00:00:00+00:00
zukover,2,59986111,0.01,0.005,0.005,0.004996576673519172,2021-10-07 00:00:00+00:00
into-the-woods-2,1,59986280,0.036,0.036,0.036,0.03597246089764496,2021-10-02 00:00:00+00:00
art-studio-factory,1,59986706,0.0001,0.0001,0.0001,9.993370215083882e-05,2021-10-04 00:00:00+00:00
art-studio-factory,1,59986706,0.0005,0.0005,0.0005,0.0004999497154656123,2021-10-06 00:00:00+00:00
